"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NOP53-AS1",0.301870331722685,0.955523965642351,4.37529234491621,1.41857148015061e-05,8.90596514730514e-05,1.91756270472457
"AC008758.2",0.266329483218617,0.428669073927677,4.37009012196623,1.45177116233018e-05,9.10633097220913e-05,1.89551687734759
"AC004825.2",-0.316335514433663,0.865347822708771,-4.36973872261888,1.4540403085143e-05,9.11397138049366e-05,1.89402861749599
"LINC02777",-0.408067689441183,1.55806669068614,-4.36616578723625,1.47730568897227e-05,9.2420356286732e-05,1.87890278098141
"LINC01301",0.441015278826211,0.746359712314716,4.36426395914938,1.48983422812708e-05,9.3121208191929e-05,1.87085623968839
"AL022157.1",0.342833807413958,0.838678059188216,4.36292019355087,1.49874761469929e-05,9.35957981761109e-05,1.86517282289084
"AF131215.5",-0.624428689014461,1.56032141487671,-4.36058556753188,1.51435484385354e-05,9.44872106798757e-05,1.85530250902046
"CTBP1-DT",0.27961901149327,2.77025440405695,4.35660784465237,1.5413047542031e-05,9.608415213537e-05,1.83849697884261
"RALY-AS1",0.384156631919844,2.4078799287051,4.35296277639656,1.56640279978093e-05,9.76058289656899e-05,1.82310956422174
"LINC02019",0.291022297703088,0.82815077261219,4.35203399843858,1.57286004134148e-05,9.79651315731849e-05,1.81919072817466
"LINC02535",-0.736352503314567,2.92871236072758,-4.35028543185527,1.58508586958665e-05,9.86399354137856e-05,1.81181505651877
"LINC02340",0.294766793570033,0.410556283984923,4.34964241113699,1.58960460988374e-05,9.88777312405084e-05,1.80910341694537
"JARID2-AS1",0.327492851576346,0.66535875687419,4.34822749241287,1.59959113820548e-05,9.9455280592986e-05,1.80313798713045
"LINC00997",0.414495646479051,2.34037140330817,4.34746714004502,1.60498245630676e-05,9.97467395905506e-05,1.79993302534607
"AC092755.1",-0.531472903006462,0.717584286230957,-4.34681039744585,1.60965309415251e-05,9.99931738067749e-05,1.79716521400545
"AL031775.2",-0.400733610543107,1.60914041739028,-4.34333840248943,1.63456190538155e-05,0.000101451618085328,1.78253919583641
"HMGA2-AS1",0.315427057363131,0.360751551624152,4.34216268090405,1.64307992764176e-05,0.000101935672009845,1.77758888236938
"AP4B1-AS1",0.323897310949243,1.01536974572754,4.34100859612464,1.65148242612122e-05,0.000102367358428922,1.77273089719572
"LINC02428",0.400444998145732,0.37658945453857,4.33849825350384,1.66990135996333e-05,0.000103463818526399,1.762168103347
"AC115522.1",0.454971807048386,1.06958496684311,4.33462141068464,1.69873267068122e-05,0.000105112327977202,1.74586678086089
"AC002401.2",-0.457755269426292,1.06732976274672,-4.33142771603511,1.72284013377955e-05,0.000106509445552854,1.73244826852351
"AC004982.1",0.302953702727721,0.945942329547098,4.32910236099706,1.74059818965354e-05,0.000107468292406484,1.72268400283196
"TTC39A-AS1",-0.374980037964947,1.23345086847964,-4.32582648449923,1.76591196170145e-05,0.000108983752586329,1.70893683917736
"NBR2",0.368434440929709,3.19450049237849,4.32248388902983,1.79210349844351e-05,0.000110407906101413,1.69491979819858
"AC040169.1",0.530136287371647,2.25550225508618,4.31599702892891,1.84399482226095e-05,0.000113506168477513,1.66774654643757
"OIP5-AS1",-0.403571418958804,4.18804306877935,-4.31209157231754,1.87592497519982e-05,0.000115421495001878,1.6514052627925
"DCXR-DT",0.301930154971642,0.443068560924748,4.31000206654518,1.89322439666806e-05,0.000116384861436108,1.64266804049982
"AL049780.1",0.315453142102067,0.748369788505724,4.30945654695425,1.89776587047092e-05,0.000116613476288668,1.64038761953804
"AL023803.1",0.509628771592024,0.941731530648645,4.30685096825849,1.91960128145375e-05,0.000117904106437991,1.62949934246878
"AC018685.2",0.298857551069717,0.274778980604384,4.30614415794874,1.92556576283068e-05,0.000118219230203065,1.62654677102898
"LINC02432",0.739998427229019,0.768864162877272,4.30443916245095,1.9400264194958e-05,0.000119055474124556,1.61942634294958
"AL356417.2",0.335512580200247,0.544667421757616,4.30398810394445,1.94386930914216e-05,0.000119239685531801,1.61754307027832
"MRPL20-AS1",0.325951900355662,4.32409618734058,4.30383772172476,1.94515213716673e-05,0.00011926676771832,1.61691523139617
"LINC02266",0.264082470033633,0.248334316639919,4.29775725996401,1.99770350047043e-05,0.000122330215216712,1.59154690884704
"AC003102.1",-0.372044128034519,1.78216109953801,-4.29618465579336,2.01151397166977e-05,0.000123122720476644,1.58499134449766
"AC006942.1",-0.329824265610514,0.808087879301438,-4.28721014301288,2.09208792768882e-05,0.000127723679857522,1.54762345663356
"AL353807.2",0.319580347991397,0.530933135326391,4.28621146204208,2.10124227007828e-05,0.000128172161878785,1.54346972710449
"AC093627.4",-0.27132574754814,0.557176003159724,-4.26825424170695,2.2725159038754e-05,0.000138203283798103,1.46893758548378
"LINC00571",0.273166728656261,0.594331600733074,4.26646622235619,2.29028071443389e-05,0.000139223925419446,1.46153250634298
"AC090515.2",0.455799874874974,1.24645205066977,4.26522110043465,2.30272974469272e-05,0.00013986074062024,1.45637756565587
"AC099521.3",-0.368256103623675,0.988176098268204,-4.26442638819106,2.31070918817462e-05,0.000140285282447809,1.45308811268555
"AC002128.1",0.357946312675656,1.13490010589742,4.26373461253322,2.31767654480635e-05,0.000140648042376604,1.4502252032478
"AC003965.1",0.368438612989865,1.0222670304169,4.26021013884936,2.3534862238405e-05,0.00014257701157762,1.4356459967346
"LINC01612",-0.986480892859899,2.18198831829366,-4.24998631610735,2.46037319608637e-05,0.000148861504172943,1.39341891023811
"ACTA2-AS1",-0.421587626230196,1.31333388317986,-4.24696782757439,2.49280549827924e-05,0.000150630906835492,1.38097007306707
"AL359962.1",-0.451952507233629,1.05820004188185,-4.24384803700033,2.52675444016763e-05,0.000152422429548154,1.3681122240038
"AC116345.1",0.534680444961401,0.637603462846589,4.24117251125227,2.55621968881049e-05,0.000154134284596246,1.35709246789735
"LINC01521",0.267370431450016,1.13634277217512,4.24000845514015,2.56914131370425e-05,0.000154802427103081,1.35230008935175
"ODF2-AS1",0.302053462289311,0.475461423608637,4.23975119162894,2.5720054621144e-05,0.0001548884852631,1.35124111206301
"AC015982.2",0.40075015632605,1.70992413046998,4.23599231681083,2.61420225467371e-05,0.000157029369331587,1.33577532624493
"LINC02749",0.368310576390996,0.795501564613967,4.2341946084385,2.63461568655171e-05,0.000158188530167543,1.32838328561955
"BX284668.5",-0.719219458576532,3.46169613682305,-4.23273178802656,2.65133842083182e-05,0.000159057864806229,1.32237046617041
"LINC01089",0.420958842781757,2.48702675426241,4.23184009807584,2.66158166601902e-05,0.000159604829515591,1.31870620078511
"AP001434.1",0.385054938606886,0.374352367397421,4.23116351493718,2.66937904089085e-05,0.000159937097564111,1.31592637104266
"AC025048.4",0.282660991362877,0.845660648462457,4.23011844672216,2.68146587906858e-05,0.000160593410653469,1.31163339769657
"AL355075.2",0.461858590480138,1.43659841894621,4.22916040768151,2.69259198925808e-05,0.000161191655573153,1.30769880649915
"HOXD-AS2",-0.440921536829086,1.1042891010407,-4.22679135475087,2.72029404883647e-05,0.000162712609435889,1.29797290733638
"AC040934.1",0.29212025864399,0.507285036326117,4.22581441617904,2.73179661582042e-05,0.00016333171162324,1.29396368761232
"ZNF346-IT1",0.2938231111289,0.717021662103952,4.22118736318404,2.78690856871408e-05,0.000166556559317415,1.27498680280616
"AC016575.1",0.290970558538566,0.488100868973235,4.21542074305076,2.85707766036184e-05,0.000170534454371745,1.25136372380838
"AP003119.3",0.276537177691205,1.11739148673698,4.21306723479304,2.88619653605339e-05,0.000172127564556554,1.24173129855469
"GAS5-AS1",-0.362288607796246,1.75267413370272,-4.21283986007874,2.88902467003007e-05,0.000172223775114997,1.24080096994435
"AL121894.2",0.420244136570989,1.41818134934706,4.20665396747072,2.96698701399402e-05,0.000176648500253588,1.21550892103884
"AC110285.3",0.450764064507729,0.516379745595006,4.20452171160198,2.99432187049866e-05,0.000178201120219097,1.20679898112716
"AC234917.1",0.315256895757414,0.368686114859837,4.20326402709561,3.01055730891477e-05,0.000179017031926073,1.20166348926863
"AC092301.1",0.307102089698581,0.74234488485214,4.20212223172761,3.02536933207976e-05,0.000179822371704665,1.1970024644362
"CIRBP-AS1",0.382009565063505,1.91827633326326,4.20127839102519,3.03636070167113e-05,0.000180400039006244,1.19355851632219
"AL354993.2",0.543436240358816,1.05337545201056,4.20106532824603,3.0391419403347e-05,0.000180414054213504,1.19268905138762
"AL359918.2",0.328768712808525,0.466788513297735,4.19679009173044,3.09546478764712e-05,0.000183680656465825,1.17525151114032
"AC011978.2",0.271220451332071,1.02529588553798,4.19575287622441,3.10927838793575e-05,0.000184423139863503,1.17102351852053
"AL035252.5",0.380571273921021,1.03641457145032,4.17565269373117,3.38885322456438e-05,0.000200431123692337,1.08928450370762
"AP000281.2",0.414113351214859,0.844117209296711,4.17121667468291,3.45369962310209e-05,0.000204168664958696,1.07129509410975
"AC022211.2",0.417457973262942,1.3783893872086,4.16872393002761,3.49065557794167e-05,0.000206267334193002,1.06119419478702
"AC127024.6",0.328530782739975,0.909511652901724,4.16372030691794,3.56597557227834e-05,0.000210454911376427,1.04093616231303
"AC079313.1",-0.328775201116873,0.342208028694636,-4.16351834380683,3.56904798866927e-05,0.000210548582136395,1.04011896322029
"HULC",1.55404941648327,1.59802443706748,4.16264167391835,3.58241378768074e-05,0.00021124915912713,1.03657214713571
"AC093585.1",0.545950623778215,1.05819631243314,4.16181575605546,3.59504938979395e-05,0.000211906112888645,1.03323130942816
"AC122129.1",-0.267246261429113,0.706754653266902,-4.16021672130038,3.61963346121982e-05,0.000213177914192988,1.02676499727835
"AC068580.1",0.347490871773477,1.03532946905901,4.15737496305957,3.66371890676685e-05,0.000215595181495753,1.01527905897938
"LINC00524",0.483397055835942,0.511650798640622,4.15686062227617,3.67175252172427e-05,0.000215978272813125,1.01320096870481
"MIR31HG",0.482754945325775,0.498251727114874,4.1559445554971,3.68610232969845e-05,0.000216732420679408,1.00950038826673
"MYO16-AS1",0.379352265811739,0.375579439536063,4.15342227809749,3.72588905724275e-05,0.000218838002208418,0.999315283914949
"AC027290.1",0.440855656905393,0.613906017351665,4.15338094620792,3.72654442248252e-05,0.000218838002208418,0.999148432061802
"AC129510.1",0.41875134832162,1.40911516771406,4.15194071152785,3.74944965173808e-05,0.000220091918273453,0.993335360055302
"AL138689.1",0.508611755109704,1.23019312505847,4.15162406674919,3.75450344642661e-05,0.000220206209584376,0.992057575049556
"AC087588.2",0.486732678092404,1.5768104900635,4.14632234268166,3.84009031342335e-05,0.000224853863209787,0.970676759187614
"AC009065.1",0.342026805141472,0.396400008489611,4.14351561875247,3.88614814063412e-05,0.000227456796208213,0.959368263374379
"AL021707.5",0.309067920316017,0.517994539746785,4.14228745848786,3.90646690418798e-05,0.000228363195190799,0.954422196567047
"AC093866.1",0.574306216485035,0.55218808373447,4.1419247995588,3.91248605996388e-05,0.000228620784773487,0.952961956215865
"LINC01694",0.424325681571944,0.515544707298535,4.1389571316627,3.96207390481825e-05,0.000231327675760723,0.941017238205901
"AL512506.1",0.3453178983355,0.572122293110724,4.13420464173404,4.04273244804955e-05,0.000235358419644971,0.9219055883493
"AC036176.3",0.317627465902592,0.323777282404629,4.13380349565713,4.04961165622527e-05,0.000235662129879513,0.920293372392059
"AL133243.2",0.454842592216669,1.53270916845587,4.13056278300899,4.10559602784568e-05,0.000238724074203201,0.907274302564642
"AC074124.1",0.4898365683674,0.494064210795055,4.12950159997573,4.12408775501425e-05,0.000239700975871595,0.903013263269441
"AC023593.1",0.499671131595778,0.752401400364217,4.12135427919285,4.26872155534952e-05,0.000247579950479995,0.87033333171473
"AC104695.4",0.62258925873664,1.24440857106499,4.12125406628864,4.27053023979526e-05,0.000247579950479995,0.869931745791951
"AL136295.6",0.361538528359625,1.69468191504738,4.12117975629311,4.27187188822e-05,0.000247579950479995,0.869633967280207
"AC004832.5",0.336348925578577,0.614170332245388,4.12059918311342,4.2823677994953e-05,0.000248086824379426,0.867307642247501
"LINC01840",0.478777305827834,0.693370739284411,4.11788779324344,4.3317112763915e-05,0.000250740461633834,0.856447362842229
"AC004816.2",0.348842448159085,0.645714584361079,4.11351655073473,4.41240183795627e-05,0.000255306973285176,0.838952925111973
"IQCH-AS1",0.277898107955787,1.92489973286553,4.10939102380964,4.48986587869224e-05,0.000259471417433107,0.822458033718257
"LINC01602",0.459749201860965,0.426582563148319,4.1090521536615,4.4962858996118e-05,0.000259736548137314,0.821103843033902
"AL360181.2",0.459445979892544,2.04396347354922,4.10474014129878,4.57874440782583e-05,0.000264176966729096,0.80388145001723
"AL121601.1",0.425829323219842,1.13576807150598,4.10333567280099,4.60591096130992e-05,0.000265528238257541,0.798275633111268
"AC010320.4",0.302407072288983,0.536792524675231,4.10266560311664,4.6189260013125e-05,0.000266062149510792,0.795601747554083
"AL162586.1",0.296715077070399,0.892887078130186,4.09929615956074,4.68490368102835e-05,0.000269424724471634,0.782162395853221
"AL162724.2",0.416963815085584,1.03369255010654,4.09792390895722,4.71202982997097e-05,0.000270655327672887,0.776692041268377
"AC141930.1",0.42006177642938,0.551626430186614,4.08487799438533,4.97748068052886e-05,0.000285209240611064,0.724772403413744
"LINC00545",0.38698800376517,0.421497871789934,4.08431090872279,4.98933573484736e-05,0.000285773023746247,0.72251909776288
"AC112496.1",0.419224254914418,0.939259431834777,4.08389072198189,4.9981371321555e-05,0.000286161518519533,0.720849683949759
"AC093227.1",0.398864578130481,2.09671598186507,4.08339728854802,5.00849161668525e-05,0.000286530887831705,0.718889466913773
"MMP2-AS1",0.29338598586183,0.452264323479226,4.08339064979203,5.00863106692273e-05,0.000286530887831705,0.71886309527783
"AC005307.1",0.543641609093573,0.620967635191576,4.08212882211646,5.03520345022308e-05,0.000287818726251461,0.713851379491703
"AC130650.2",0.276030691889357,0.704198379969468,4.08101521272777,5.05876576979207e-05,0.000288846446499275,0.709429576134505
"LINC00342",0.559018509643717,2.93955392155665,4.08099023428114,5.05929547585849e-05,0.000288846446499275,0.70933040745946
"AP003555.1",0.436267774678766,0.832721836877961,4.07838508908505,5.11483183764012e-05,0.000291430289913128,0.698990699857643
"AL442067.2",0.360691886783327,0.58442420757748,4.07585734142723,5.1692714793288e-05,0.000294413790642688,0.688964166239709
"ZFPM2-AS1",0.270683869730822,0.386441293556224,4.0708887760335,5.27788689950398e-05,0.000299997292250876,0.669273101760504
"AC090739.1",0.446034148699633,1.31770849406098,4.06989231701474,5.29992940989285e-05,0.000301129456170906,0.665326749533446
"AC114296.1",0.424980189011235,0.761454235522712,4.06713593393902,5.36135928606326e-05,0.000304497713298208,0.654415211124213
"ADCY6-DT",-0.523174273972999,2.25345405147437,-4.06480945067989,5.41373391074748e-05,0.000307349186699064,0.645210951411536
"CCAT2",0.267177717571376,0.266339616645068,4.06308761179601,5.45280906564234e-05,0.000309319813183457,0.638402062567745
"AC008456.1",0.332694896786025,0.40617569547837,4.06279636944836,5.45944490280363e-05,0.000309572363768577,0.637250636184754
"AC114488.1",0.669405767485694,3.59919740454088,4.06263009917732,5.46323674070822e-05,0.000309663510740823,0.636593321924578
"AC132192.1",0.309984064280875,0.445676869660697,4.05901111032448,5.54639103605778e-05,0.000314000157057329,0.62229274164882
"NNT-AS1",0.400524697635391,2.6764980441549,4.05529923692538,5.63292725679642e-05,0.000318390657066771,0.607637689045363
"AC138696.2",0.478354936518241,2.50807219606191,4.05513222982707,5.6368507333228e-05,0.000318485436411255,0.606978618234808
"AC006064.3",0.276359762019072,0.59116148606172,4.05473978063751,5.64608070757814e-05,0.0003187528479117,0.60542997225354
"LINC01775",0.304150694430969,0.689005109820852,4.05431481066561,5.65609171713228e-05,0.000319190908368102,0.603753156254904
"AC009118.3",0.359681664130533,1.83229927137251,4.05375445129966,5.66931785676264e-05,0.000319766788278538,0.601542385501701
"AC012306.3",0.286158381996449,0.488682141506074,4.05092284649234,5.73660242949278e-05,0.000323219698094156,0.590375367079933
"HS1BP3-IT1",0.377348713880007,0.816421834490578,4.05051007799756,5.74647371594247e-05,0.000323518710870534,0.588748147795775
"IRAIN",0.33142645444314,0.722906202202776,4.0489935447505,5.78287998743288e-05,0.000325439089725481,0.58277100967588
"AC004466.3",0.306641868272261,0.536477415864883,4.04700058014648,5.83105663462989e-05,0.000327889959748169,0.574919335449761
"LINC01176",0.471395354032753,2.1763680361648,4.03646987576082,6.09200943548106e-05,0.000341615212647862,0.533492495056122
"AL807761.3",0.500547205060838,0.515222297922238,4.03568138257469,6.11198808146692e-05,0.000342194087847058,0.530394758223628
"EMC1-AS1",-0.327034627288568,1.32450130290808,-4.0293268558811,6.27528268477574e-05,0.000350505939083455,0.505450840048328
"HEIH",-0.321491205791361,5.00637599834714,-4.02834572255024,6.30086122288802e-05,0.000351796016918711,0.501602847881731
"AC096536.2",0.301609535481485,1.08242478658148,4.02548549062158,6.37599439440457e-05,0.000355850773760154,0.490390134814461
"GK-AS1",0.453720690015596,1.09795192332821,4.02451527944968,6.40167261423494e-05,0.000357143293897656,0.486588420334905
"AC053513.2",-0.345894863224024,0.636605189753278,-4.02365233386494,6.42459429478958e-05,0.000358281072867573,0.483207751051875
"LINC01589",-0.310985662724931,0.621005047290182,-4.01598876789742,6.63159956388622e-05,0.000368954299127359,0.453215236813553
"AC100823.1",0.421182281541739,0.495861501095631,4.01269524575203,6.72249311529744e-05,0.000373864505305832,0.440342233861133
"AC011352.3",0.309496535814055,0.293237237533446,4.00922912833504,6.81942545169665e-05,0.000378809463962585,0.426805465788352
"AL353804.2",0.364611229117711,0.55721872198409,4.00332031339118,6.98773255181854e-05,0.000387702922327122,0.403754478408013
"MYLK-AS1",0.304729767586478,1.28240615670926,3.99902202403632,7.11263229346113e-05,0.000394324111818948,0.387006643079685
"LINC02765",-0.378645837914134,0.494276203974129,-3.9956870015842,7.21099676856123e-05,0.000398997229473552,0.374023858124341
"AC137630.3",0.492910322966627,1.16521450187863,3.99380294562855,7.26713457650035e-05,0.000401789780641454,0.36669403796007
"AC129507.3",-0.346254249137331,1.25652336100616,-3.99287141757865,7.29504346014941e-05,0.000403018457096952,0.363071191353812
"AC007255.1",0.422331909346903,2.74608158426247,3.98965799090673,7.39210067400563e-05,0.000407427757211134,0.350579878616795
"AC073842.1",-0.39011286255063,0.836456265273095,-3.98845409218616,7.42877704101087e-05,0.000409290102345006,0.345902515319236
"AL513327.1",0.395767291964073,1.14565525835507,3.98808443216571,7.44007318003453e-05,0.000409753214452873,0.344466588888913
"AC129492.1",0.448295788581238,0.962601261246693,3.98792996523319,7.44479823095683e-05,0.000409854212512792,0.343866607061305
"AC008114.1",0.28057637170165,0.42824210714051,3.98339605159911,7.58476180631256e-05,0.000417235480660795,0.326265781880079
"CLMAT3",0.281019262129497,0.305774755212747,3.98299843387246,7.59715465258508e-05,0.000417755098351614,0.324723122722157
"AC005618.1",0.312662440929249,0.756381838874851,3.98093012314341,7.66192940817883e-05,0.000420827242504235,0.316700946807615
"SNHG14",-0.394558529409483,0.840808486969688,-3.98015630299428,7.68629796535714e-05,0.000421781787540881,0.313700616798223
"GLIDR",-0.268768846898834,0.916314847540569,-3.98009490473543,7.68823461488175e-05,0.000421781787540881,0.31346258130533
"AC083805.2",0.345789078965486,0.633417076299452,3.97257838589226,7.92884956492907e-05,0.000434309781423626,0.284348100323791
"AC092171.2",0.394846573451163,3.40949892529102,3.97169025078666,7.95774691814477e-05,0.000435724296298263,0.280911455903787
"TNFRSF10A-AS1",0.538087531675394,3.00284646705052,3.97141820091933,7.96661858372974e-05,0.000436041641092482,0.279858903440862
"AC005391.1",0.327197113677586,0.463473958385112,3.96650194306155,8.12856392818498e-05,0.000444390752973198,0.26084987261806
"SNHG19",0.539968304364684,6.31392313314599,3.96104849060626,8.31185226046319e-05,0.00045336213022057,0.239789947993005
"AL731577.2",-0.294476611255804,1.18462482341573,-3.95735928347104,8.4380578191067e-05,0.000460068875552526,0.225558747314576
"AC107308.1",0.338647034321527,0.417710174738935,3.95577236010056,8.49290198100495e-05,0.000462525464781891,0.219441035147837
"AC090578.2",0.351232228748189,0.466490148757517,3.95390699029846,8.55780097364845e-05,0.000465702059894205,0.212252875698254
"AC012181.2",-0.278332560572422,0.991207594713511,-3.9523190151274,8.61341885991041e-05,0.000468548832532962,0.206136192280294
"AL391832.2",0.303122226446332,1.4664398910096,3.95009473249822,8.69189888857274e-05,0.000472636588586142,0.197572462726042
"AC011330.2",0.314250463966767,1.07370747889769,3.9497872203394,8.70280206790961e-05,0.00047304801424343,0.196388868508959
"AC083967.1",0.29683464654519,0.29236170120582,3.94512235028015,8.86979701941422e-05,0.000481571208530126,0.17844484369578
"AC012510.1",0.343492736114974,1.68998439300465,3.94352461646071,8.9276876965349e-05,0.000484343286590427,0.172303594322833
"LINC01003",0.436597365607393,3.48162372617427,3.94159681948329,8.99801385009741e-05,0.000487971860516377,0.16489682496329
"SAMD12-AS1",0.324484356665871,1.13491287929217,3.94106725530559,9.01742402800778e-05,0.000488837487652154,0.162862795315358
"AL513550.1",0.335754766085072,1.86013953458807,3.93629348071785,9.19419624425503e-05,0.000497279381757189,0.144538707613241
"AC011899.2",-0.272648351594658,0.855987961569453,-3.93305308865539,9.3160514066528e-05,0.000503293996725267,0.132112540563388
"LINC02332",0.264466446964604,0.396938897945507,3.93130066143017,9.38258694482653e-05,0.000506695438208994,0.125396439732999
"LINC02473",0.319270115721335,0.54552913013442,3.92909565812068,9.46694492544116e-05,0.000511021836482284,0.116949909590295
"MIR4458HG",-0.455334187621625,1.91099012712106,-3.92385546813467,9.67031120206223e-05,0.000521042689473334,0.0968948361014634
"AC091043.1",0.388183864111257,1.44183269986373,3.91834109937941,9.88877923134872e-05,0.000532207040180711,0.0758179589191235
"LINC01637",-0.428569699684216,3.33853064594509,-3.91222941256626,0.000101363658803942,0.000545118067983569,0.052491012192867
"DUBR",-0.280944048482854,0.843911806883981,-3.91152698936341,0.000101651941447284,0.000546461100476564,0.0498122415520452
"LINC00654",-0.617417365092234,1.80237716846739,-3.90920106707377,0.000102612073963041,0.000551204532209195,0.0409453433926883
"AL359921.2",0.332974839531793,2.06968406952299,3.90533109132051,0.00010422862542405,0.000559040860390214,0.0262033278022065
"AC091230.1",-0.305473934234425,5.06999376313861,-3.90336935462459,0.000105057247231171,0.000562846385770627,0.0187357379576545
"AC125437.1",0.271890108657751,0.89555431279059,3.89968856510381,0.000106628825184103,0.000570403858796165,0.00473401053989075
"AC145207.8",0.407031252584668,1.09556551760988,3.89263863079331,0.000109701201166537,0.00058508730103518,-0.0220488044055918
"POU6F2-AS1",0.610711122638121,0.581706350699219,3.89263259080261,0.000109703868944096,0.00058508730103518,-0.0220717306278626
"AP003068.1",0.380028793708052,1.79924604457611,3.89032956839333,0.000110725564802698,0.000590092333324456,-0.0308109293778616
"AC138956.2",0.379749272077229,1.51024932615571,3.89014017258951,0.000110809986158104,0.000590205456036848,-0.0315294036744334
"AC003956.1",0.358653726765085,0.967647025061173,3.8900951588811,0.000110830059535136,0.000590205456036848,-0.0317001585865775
"AP001107.1",0.388196013243865,1.16704357236996,3.88946826178791,0.0001111099751715,0.000591473904630564,-0.0340780330396706
"AC012494.1",0.322418766323825,0.312238409933678,3.88876924493948,0.000111422881219677,0.000592916953517323,-0.0367290332125236
"LINC02154",0.289845461559399,0.367709944481108,3.88814934903252,0.000111701066716423,0.000594174229557977,-0.0390795896767679
"AP001429.1",0.390337192676505,0.558077992313337,3.88573766061985,0.000112789599902778,0.000599514573761446,-0.0482209688541415
"AL355472.3",0.322546358944093,0.555535048483374,3.88374109229479,0.00011369834652792,0.000603665827857603,-0.0557847664647948
"Z98884.2",0.404720618734852,1.80112999278047,3.87802841611108,0.000116336887015594,0.000617212466442016,-0.0774061929766594
"AL132657.1",0.328987764287848,1.04545549380587,3.87276222845707,0.000118820387089047,0.00062944611635812,-0.0973108642586231
"LINC02446",-0.509724623394041,0.790668856289719,-3.87098214850454,0.000119671133244923,0.000633716094463963,-0.104033221359624
"AL158151.4",0.271288130336069,0.499286293499313,3.8685989622612,0.000120819135678978,0.000639317680994848,-0.113028556645106
"HOTAIRM1",-0.499285092754058,2.73252675515359,-3.86722103451994,0.000121487636364342,0.000642375506565057,-0.118227134087797
"AC012317.1",-0.472757452610199,1.06998983242371,-3.86705986012396,0.000121566057962029,0.000642550498758288,-0.118835089488369
"AC139720.2",0.410939393444654,0.396258633751767,3.86525410992912,0.000122447947020161,0.000646729544321088,-0.125644789838049
"MRPL23-AS1",0.351436728361387,0.374577346992637,3.85110951737944,0.000129567999411729,0.000681795085248949,-0.17888079338729
"AC020663.4",0.274807613837882,0.615621457285501,3.84830776539987,0.000131023975391374,0.00068873343341203,-0.189403655897205
"AC133552.5",-0.416752504037134,2.06888960935775,-3.8482918059775,0.000131032313058144,0.00068873343341203,-0.189463575609604
"LINC02587",-0.271028289874281,0.244930687656589,-3.84699407929473,0.00013171196294311,0.000691792807218055,-0.194335101985402
"AC006329.1",0.307446591039273,0.307658227760363,3.84469088531878,0.000132926405816627,0.000697654471994261,-0.20297718436298
"AC000068.2",0.314556521935192,1.10119772144662,3.84018405339156,0.000135333455274514,0.000709237361172462,-0.219873507281866
"AL138756.1",0.318755597059855,2.48643280502564,3.8344157570561,0.000138474323517973,0.000724893652212254,-0.241471526368588
"AL391121.1",0.434716575250927,2.08586213599407,3.83218831036785,0.000139705500701761,0.000731068725709917,-0.249803380193079
"TRBV11-2",-0.37080756340659,0.750695327548161,-3.82895196868709,0.000141512754156132,0.000739434133032559,-0.261900811867557
"AL023284.4",0.461482093118279,4.31233053430182,3.82746329830484,0.000142351455369865,0.000742994930531373,-0.26746217970056
"AL110115.1",0.31021964201544,0.434352044407305,3.82727269757659,0.000142459176048887,0.000743283503742742,-0.268174075936964
"TTTY14",-0.341888094845708,0.393736800986855,-3.82498443108418,0.000143758444040969,0.000748684681383094,-0.276718139533804
"LINC00622",0.308764460172333,0.706061553380591,3.82387712651219,0.000144391175344785,0.000751427790634239,-0.2808509069488
"MIR600HG",-0.343965667833739,1.57764352321784,-3.81970561667618,0.000146798526040189,0.000763115476767776,-0.296409879457596
"GK-IT1",0.344851617081813,0.490674434040084,3.81605120996157,0.000148938541173804,0.00077367268584824,-0.310026827754709
"AL391883.1",-0.390191727688383,0.759002484448565,-3.81542166472112,0.00014931016187188,0.000775318994394056,-0.312371365084504
"AF064858.2",0.462987772349645,0.805837895100273,3.81520626745477,0.000149437511719538,0.000775696142854694,-0.313173457630693
"AC010883.1",0.385980435830844,1.51295799470457,3.81266602486735,0.000150947138795754,0.000783093319253237,-0.322629506448386
"AC005753.1",-0.282325265498944,0.583339096528819,-3.81078089148961,0.000152076734689613,0.000787665250624755,-0.329643024788279
"LINC00954",0.280474176369452,0.569181738106862,3.80534483106909,0.000155378921277717,0.000803594158348385,-0.349848992319657
"AC026462.3",-0.386136712328892,1.32563084839545,-3.80420235539908,0.000156081478463858,0.00080663909540782,-0.354092098798193
"AC108136.1",0.273178142522301,0.284315995940243,3.80073745085151,0.00015823056863265,0.000817447719000165,-0.36695316648069
"AC020978.3",0.344262366019084,0.725804335317132,3.79854444627721,0.000159605161235171,0.00082340755522338,-0.375087398571396
"AC009088.2",0.293026109033097,0.364865967685139,3.79852637947412,0.000159616532290762,0.00082340755522338,-0.375154392834923
"MIR924HG",0.364120274085444,1.05979348077253,3.79441703708125,0.000162222857347191,0.000835029493737757,-0.390384507988018
"AC005288.1",0.415181862275832,4.03066026828766,3.79294123776457,0.000163168631229237,0.000839592927878646,-0.395850297268018
"AC005696.4",-0.315022103157315,0.669855355087558,-3.78985743624659,0.000165161714149453,0.00084892402457674,-0.407264946981152
"IGFBP7-AS1",0.37685521905221,0.486378012508838,3.78949307026787,0.000165398717272772,0.000849519250844092,-0.408613056795241
